1,0
2,2
3,5
4,3.5
5,0
6,7
7,3.5
8,2
9,2
10,6
11,3.5
12,0
13,8
14,3.5
15,0
16,2.5
17,6
18,3.5
19,0
20,10
21,3.5
22,2
23,3.5
24,7
25,3.5
26,0
27,10
28,3.5
29,0
30,3.5
31,8
32,3.5
33,0
34,11
35,3.5
36,2
37,3.5
38,8
39,3.5
40,0
41,11
42,2
43,0
44,2.5
45,7
46,3.5
47,0
48,12
49,2
50,2
51,5
52,3.5
53,5
54,0
55,0
56,10
